timestamp_utc,pmid,doi,year,title,journal,decision,confidence,stage,include_reason,exclude_reason,flag_reason,background_reason,needs_human_review,reviewer_votes,evidence_spans,source_path,copy_path
2026-08-07T06:24:12.085662+00:00,39291702,10.1002/mp.17419,2024,Optimization of reconstruction in quantitative brain PET images: Benefits from PSF modeling and correction of edge artifacts.,Medical physics,exclude,0.9,fulltext_screening_round2,,"wrong_intervention_or_index: Study optimizes classical iterative PET reconstruction (3D-OSEM with PSF modeling and Gaussian postfiltering) in a phantom, with no AI/ML component and no MRI reconstruction relevance.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""Modern PET reconstruction algorithms incorporate point-spread-function (PSF) correction to mitigate partial volume effect"", ""Images were reconstructed using 3-dimensional ordered subset expectation maximization (3D-OSEM) with time-of-ﬂight (TOF)"", ""A stereotactic end-to-end veriﬁcation (STEEV) phantom""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2024 - Optimization of reconstruction in quantitative brain PET images Benefits from PSF modeling and correction of edge artifa - PMID 39291702.pdf,
2026-08-07T06:24:12.085662+00:00,38193276,10.1002/mrm.29980,2024,"Predicting dynamic, motion-related changes in B0 field in the brain at a 7T MRI using a subject-specific fine-trained U-net.",Magnetic resonance in medicine,exclude,0.6,fulltext_screening_round2,,"wrong_intervention_or_index: A 3D U-net predicts B0 field-map changes from head-position data to enable motion-related field correction; this is an upstream field-mapping/correction tool rather than an image reconstruction, denoising, or super-resolution method, and fidelity is assessed only against navigator-derived B0 maps, not reconstructed image quality or artifact metrics.",,,TRUE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""We propose a deep learning based method to predict such changes within the brain from the change of the head position to facilitate retrospective or even real-time correction"", ""Our approach was compared to established dynamic B0 field mapping via interleaved navigators"", ""Qualitative and quantitative comparison showed similar performance between an interleaved navigator-equivalent method and proposed method""]","C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2024 - Predicting dynamic, motion-related changes in B0 field in the brain at a 7T MRI using a subject-specific fine-trained U- - PMID 38193276.pdf",
2026-08-07T06:24:12.085662+00:00,38988040,10.1002/mrm.30216,2024,Rapid submillimeter QSM and R2* mapping using interleaved multishot 3D-EPI at 7 and 3 Tesla.,Magnetic resonance in medicine,exclude,0.9,fulltext_screening_round2,,"wrong_intervention_or_index: The study develops a classical (non-AI/ML) accelerated multishot 3D-EPI acquisition and standard vendor image reconstruction with retrospective image-based corrections for QSM/R2* mapping, with no deep-learning or AI-based reconstruction component.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""To explore the high signal-to-noise ratio (SNR) efficiency of interleaved multishot 3D-EPI with standard image reconstruction"", ""conventional CAIPIRINHA undersampling"", ""scan parameters are varied (e.g., dual-polarity frequency-encoding) to additionally correct for B0-induced artifacts, geometric distortions and motion retrospectively""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2024 - Rapid submillimeter QSM and R2 mapping using interleaved multishot 3D-EPI at 7 and 3 Tesla. - PMID 38988040.pdf,
2026-08-07T06:24:12.085662+00:00,38923628,10.1002/mrm.30196,2024,Reducing blood flow pulsation artifacts in 3D time-of-flight angiography by locally scrambling the order of the acquisition at 3 T and 7 T.,Magnetic resonance in medicine,exclude,0.9,fulltext_screening_round2,,"wrong_intervention_or_index: Proposes a classical k-space acquisition-order local-scrambling technique to reduce pulsation artifacts in TOF angiography, explicitly not involving reconstruction changes or AI/ML.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""This approach can easily be implemented in the scanner without any changes to the reconstruction."", ""we recently introduced a new \""local-scrambling\"" approach that semi-randomizes the acquisition order of the phase encodes""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2024 - Reducing blood flow pulsation artifacts in 3D time-of-flight angiography by locally scrambling the order of the acquisit - PMID 38923628.pdf,
2026-08-07T06:24:12.085662+00:00,38650101,10.1002/mrm.30113,2024,Retrospective correction of second-order concomitant fields in 3D axial stack-of-spirals imaging on a high-performance gradient system.,Magnetic resonance in medicine,exclude,0.9,fulltext_screening_round2,,"wrong_intervention_or_index: Describes a physics-based, non-AI/ML retrospective phase-correction method for second-order concomitant fields in 3D stack-of-spirals acquisition, with no deep learning or reconstruction-fidelity-evaluation methodology.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""A method for compensating for second-order concomitant fields in 3D axial SoS image reconstruction is described."", ""We retrospectively correct for second-order concomitant field-induced phase error in the 3D SoS data by slice-dependent k-space phase compensation""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2024 - Retrospective correction of second-order concomitant fields in 3D axial stack-of-spirals imaging on a high-performance g - PMID 38650101.pdf,
2026-08-07T06:24:12.085662+00:00,41101623,10.1016/j.neuroscience.2025.10.004,2025,A deep learning approach to artifact removal in Transcranial Electrical Stimulation: From shallow methods to deep neural networks and state space models.,Neuroscience,exclude,0.95,fulltext_screening_round2,,"out_of_scope: Study addresses deep-learning removal of tES stimulation artifacts from EEG recordings, not AI/ML-based MRI reconstruction or its fidelity/safety evaluation.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""This study analyzes Machine Learning (ML) methods for tES noise artifact removal"", ""eleven methods for tES noise artifact removal in simultaneous EEG recordings""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2025 - A deep learning approach to artifact removal in Transcranial Electrical Stimulation From shallow methods to deep neural - PMID 41101623.pdf,
2026-08-07T06:24:12.085662+00:00,39887812,10.1002/jmri.29682,2025,Application of Anti-Motion Ultra-Fast Quantitative MRI in Neurological Disorder Imaging: Insights From Huntington's Disease.,Journal of magnetic resonance imaging : JMRI,include,0.45,fulltext_screening_round2,"on_topic_recon_safety_eval: Evaluates a CNN/U-Net-based end-to-end reconstruction (MOLED) for brain qMRI, assessing accuracy, repeatability, and motion-artifact freedom as fidelity evidence, though clinical HD application is the main framing.",,,,TRUE,"{""Dat Mai_fulltext_round2"": ""include""}","[""we employ a convolutional neural network (CNN) based on the U-Net model to perform end-to-end parameter mapping"", ""MOLED T2 and T2* maps remained artifact-free across all HD patients, even in the presence of apparent head motions"", ""demonstrated good accuracy ... and good repeatability""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2025 - Application of Anti-Motion Ultra-Fast Quantitative MRI in Neurological Disorder Imaging Insights From Huntington's Disea - PMID 39887812.pdf,
2026-08-07T06:24:12.085662+00:00,39424209,10.1016/j.mri.2024.110252,2025,Bayesian merged utilization of GRAPPA and SENSE (BMUGS) for in-plane accelerated reconstruction increases fMRI detection power.,Magnetic resonance imaging,include,0.5,fulltext_screening_round2,"on_topic_recon_safety_eval: Proposes a Bayesian parallel-imaging brain fMRI reconstruction method and centers its evaluation on fidelity outcomes (no aliasing artifacts, SNR/image quality, task detection power) versus GRAPPA/SENSE.",,,,TRUE,"{""Dat Mai_fulltext_round2"": ""include""}","[""Our Bayesian technique successfully reconstructed simulated and experimental fMRI time series with no aliasing artifacts while decreasing temporal variation and increasing task detection power."", ""This yields increased SNR and image quality, with improved power in task detection compared to GRAPPA.""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2025 - Bayesian merged utilization of GRAPPA and SENSE (BMUGS) for in-plane accelerated reconstruction increases fMRI detection - PMID 39424209.pdf,
2026-08-07T06:24:12.085662+00:00,40447509,10.1016/j.acra.2025.05.020,2025,Deep Learning CAIPIRINHA-VIBE Improves and Accelerates Head and Neck MRI.,Academic radiology,exclude,0.7,fulltext_screening_round2,,"wrong_population: Evaluates a deep-learning accelerated reconstruction and its image-quality/artifact fidelity, but exclusively in contrast-enhanced neck MRI with no brain data or explicit transfer to brain imaging.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""this prospective study evaluates a CAIPIRINHA-VIBE with a deep learning-based reconstruction algorithm ... in contrast-enhanced neck MRI"", ""Image quality was evaluated by three radiologists with a 5-point Likert scale""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2025 - Deep Learning CAIPIRINHA-VIBE Improves and Accelerates Head and Neck MRI. - PMID 40447509.pdf,
2026-08-07T06:24:12.085662+00:00,39290071,10.1002/mrm.30278,2025,Denoising of dual-VENC PC-MRI with large high/low VENC ratios.,Magnetic resonance in medicine,include,0.45,fulltext_screening_round2,"on_topic_recon_safety_eval: Proposes and quantitatively evaluates two denoising/correction methods for dual-VENC PC-MRI artifacts, including brain-aneurysm data, directly addressing reconstruction fidelity artifacts (aliasing/unwrapping errors).",,,,TRUE,"{""Dat Mai_fulltext_round2"": ""include""}","[""This study probes three denoising techniques that aim to enhance the quality of the velocity field acquired by the dual-VENC strategy"", ""brain aneurysm data revealed that the Sign Correction method is not suitable, as it increases error when the flow is not unidirectional""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2025 - Denoising of dual-VENC PC-MRI with large high low VENC ratios. - PMID 39290071.pdf,
2026-08-07T06:24:12.085662+00:00,39912494,10.1002/jmri.29731,2025,Diagnosis of Sacroiliitis Through Semi-Supervised Segmentation and Radiomics Feature Analysis of MRI Images.,Journal of magnetic resonance imaging : JMRI,exclude,0.95,fulltext_screening_round2,,wrong_population: Diagnostic segmentation/radiomics study of sacroiliac joint MRI for ankylosing spondylitis; non-brain population with no reconstruction-fidelity evaluation contribution.,,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""A total of 514 sacroiliac joint (SIJ) MRI images are analyzed"", ""This study integrates semi-supervised learning with radiomics to improve sacroiliitis diagnosis""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2025 - Diagnosis of Sacroiliitis Through Semi-Supervised Segmentation and Radiomics Feature Analysis of MRI Images. - PMID 39912494.pdf,
2026-08-07T06:24:12.085662+00:00,39401773,10.1002/nbm.5263,2025,Feasibility of submillimeter functional quantitative susceptibility mapping using 3D echo planar imaging at 7 T.,NMR in biomedicine,exclude,0.6,fulltext_screening_round2,,out_of_scope: A feasibility/neuroscience study of submillimeter functional QSM versus BOLD fMRI localization; NORDIC denoising is used as a processing step but the paper does not center on evaluating AI/ML reconstruction fidelity/safety.,,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""This study demonstrates the feasibility of submillimeter whole-brain fQSM"", ""Submillimeter data were denoised using NOise reduction with DIstribution Corrected (NORDIC), which improved z-scores""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2025 - Feasibility of submillimeter functional quantitative susceptibility mapping using 3D echo planar imaging at 7 T. - PMID 39401773.pdf,
2026-08-07T06:24:12.085662+00:00,40275620,10.1002/mrm.30512,2025,Higher spatial resolution and sensitivity in whole brain functional MRI at 7T using 3D EPI accelerated with variable density CAIPI sampling and temporal random walk.,Magnetic resonance in medicine,include,0.5,fulltext_screening_round2,"on_topic_recon_safety_eval: Proposes a temporally-regularized accelerated brain fMRI reconstruction and centers its evaluation on reconstruction fidelity, reporting a substantial SSIM increase over an alternative encoding/reconstruction method.",,,,TRUE,"{""Dat Mai_fulltext_round2"": ""include""}","[""our proposed method achieved higher reconstruction accuracy, resulting in a substantial increase of SSIM compared to an alternative method for 0.64 mm-isotropic resolution"", ""can significantly improve the image quality while providing a good balance between sensitivity and specificity""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2025 - Higher spatial resolution and sensitivity in whole brain functional MRI at 7T using 3D EPI accelerated with variable den - PMID 40275620.pdf,
2026-08-07T06:24:12.085662+00:00,39233495,10.1002/mrm.30266,2025,Motion and temporal B0-shift corrections for QSM and R 2 * mapping using dual-echo spiral navigators and conjugate-phase reconstruction.,Magnetic resonance in medicine,include,0.55,fulltext_screening_round2,"on_topic_recon_safety_eval: Proposes a novel conjugate-phase reconstruction for joint motion/B0 correction in brain QSM and R2* mapping, with evaluation centered on artifact reduction and image-quality/fidelity improvement in human brain scans.",,,,TRUE,"{""Dat Mai_fulltext_round2"": ""include""}","[""Numerical simulation and human brain scans demonstrated that the proposed technique successfully corrected artifacts induced by both head motions and temporal B0 changes"", ""combining temporal B0 correction with motion correction further reduced artifacts and improved image quality in both R2* and QSM images""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2025 - Motion and temporal B0-shift corrections for QSM and R 2 mapping using dual-echo spiral navigators and conjugate-phase r - PMID 39233495.pdf,
2026-08-07T06:24:12.085662+00:00,40089979,10.1002/mp.17747,2025,Quantitative susceptibility mapping via deep neural networks with iterative reverse concatenations and recurrent modules.,Medical physics,include,0.75,fulltext_screening_round2,"on_topic_recon_safety_eval: Proposes a deep-learning (IR2U-net) QSM dipole-inversion reconstruction and directly benchmarks fidelity against traditional and DL methods using the XSIM structural-similarity metric, explicitly addressing artifact/over-smoothing failure modes.",,,,FALSE,"{""Dat Mai_fulltext_round2"": ""include""}","[""IR2QSM outperformed all other methods in reducing artifacts and noise in QSM images"", ""achieved on average the lowest XSIM (84.81%) in simulations"", ""it successfully alleviated the over-smoothing and susceptibility underestimation in LPCNN results""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2025 - Quantitative susceptibility mapping via deep neural networks with iterative reverse concatenations and recurrent modules - PMID 40089979.pdf,
2026-08-07T06:24:12.085662+00:00,41555683,10.1002/nbm.70227,2026,A Comprehensive Framework for Uncertainty Quantification of Voxel-Wise Supervised Deep Learning Models in IVIM MRI.,NMR in biomedicine,exclude,0.55,fulltext_screening_round2,,"wrong_population: Deep-learning uncertainty-quantification framework for IVIM parameter fitting is evaluated on simulated data and an in vivo brain mouse dataset, not human brain MRI, with no human-brain evaluation reported.",,,TRUE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""evaluation was conducted on both simulated and in vivo brain mouse dataset"", ""Several preclinical studies have demonstrated the utility of mouse models for investigating microvascular alterations and tumor perfusion in the brain using the IVIM model""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2026 - A Comprehensive Framework for Uncertainty Quantification of Voxel-Wise Supervised Deep Learning Models in IVIM MRI. - PMID 41555683.pdf,
2026-08-07T06:24:12.085662+00:00,,10.1007/s10586-026-06180-z,2026,Bald Uakari Algorithm: a novel nature-inspired metaheuristic for missing pixel imputation in medical images,Cluster Computing,include,0.55,fulltext_screening_round2,"on_topic_recon_safety_eval: Proposes a metaheuristic-GAN hybrid image-imputation/reconstruction method tested on multiple modalities including brain MRI, evaluated with fidelity metrics (PSNR, SSIM, FSIM, MSE) directly relevant to reconstruction fidelity.",,,,TRUE,"{""Dat Mai_fulltext_round2"": ""include""}","[""Extensive experimental evaluations across diverse medical imaging modalities—including brain MRI, abdominal CT, mammography, retinal fundus, echocardiography, and dental radiographs—demonstrate BUA's superior performance"", ""Our approach consistently achieves higher PSNR, SSIM, and FSIM values while maintaining lower MSE scores""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2026 - Bald Uakari Algorithm a novel nature-inspired metaheuristic for missing pixel imputation in medical images - SPRINGER 10.1007_s10586-026-06180-z.pdf,
2026-08-07T06:24:12.085662+00:00,,10.1007/978-3-032-08330-2_1,2026,Comparing XAI Explanations and Synthetic Data Augmentation Strategies in Neuroimaging AI,Explainable Artificial Intelligence,exclude,0.6,fulltext_screening_round2,,out_of_scope: Study compares XAI explanation stability and predictive accuracy of CNN brain-age models under real vs. diffusion-model-synthesized MRI augmentation; it does not evaluate reconstruction fidelity/safety of the generated images themselves.,,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""This study investigates the impact of data augmentation (DA) on both predictive accuracy and explanation stability"", ""we compare three training strategies: (i) a baseline model, (ii) a model augmented with real MRI scans from OASIS-3, and (iii) a model trained with synthetic data generated by a diffusion model""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2026 - Comparing XAI Explanations and Synthetic Data Augmentation Strategies in Neuroimaging AI - SPRINGER 10.1007_978-3-032-08330-2_1.pdf,
2026-08-07T06:24:12.085662+00:00,41549106,10.1007/s00234-025-03896-4,2026,Integrating large language models (LLMs) into neuro-oncologic radiology: a retrospective feasibility assessment of GPT-4o for brain tumor diagnosis.,Neuroradiology,exclude,0.85,fulltext_screening_round2,,"wrong_outcome: Evaluates GPT-4o's diagnostic accuracy for brain tumor classification from images/reports, not its use as a judge of AI/ML MRI reconstruction fidelity or safety.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""this study aimed to retrospectively evaluate the diagnostic performance and reliability of GPT-4o ... for brain tumor diagnosis"", ""GPT-4o's diagnostic accuracy was assessed under three predefined input methods""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2026 - Integrating large language models (LLMs) into neuro-oncologic radiology a retrospective feasibility assessment of GPT-4o - PMID 41549106.pdf,
2026-08-07T06:24:12.085662+00:00,42419349,10.1088/2057-1976/ae87ac,2026,Machine learning-driven correction of handgrip strength: a novel biomarker for neurological and health outcomes in the UK Biobank.,Biomedical physics & engineering express,exclude,0.95,fulltext_screening_round2,,out_of_scope: Develops an ML-corrected handgrip-strength biomarker correlated with brain gray-matter volume; no MRI reconstruction method or fidelity/safety evaluation is involved.,,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""sex-specific ML models were developed to predict HGS based on three anthropometric variables and age"", ""The neural basis of true HGS and ΔHGS was investigated by correlating them with regional gray matter volume""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2026 - Machine learning-driven correction of handgrip strength a novel biomarker for neurological and health outcomes in the UK - PMID 42419349.pdf,
2026-08-07T06:24:12.085662+00:00,,10.1007/s10278-026-01889-0,2026,SwinPix: A Swin Transformer-based Pix2Pix Framework for Low-Dose PET Denoising Using Multi-level Inputs Toward Standard-Dose Quality,Journal of Imaging Informatics in Medicine,exclude,0.95,fulltext_screening_round2,,"wrong_intervention_or_index: The paper is a deep-learning PET denoising/reconstruction method (low-dose to standard-dose PET) evaluated with SSIM/PSNR/SUV bias, not an AI/ML-based MRI reconstruction or an MRI fidelity/safety evaluation method, and has no transfer to brain MRI.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""This study introduces SwinPix, a novel network architecture designed to explore the effectiveness of multi-level low-dose (LD) PET inputs as prior knowledge for standard-dose (SD) PET image prediction."", ""This study exploited PET/CT brain images of 219 patients presenting with head and neck malignant lesions"", ""SwinPix offers a hybrid transformer-based solution for LD PET reconstruction.""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2026 - SwinPix A Swin Transformer-based Pix2Pix Framework for Low-Dose PET Denoising Using Multi-level Inputs Toward Standard-D - SPRINGER 10.1007_s10278-026-01889-0.pdf,
2026-08-07T06:43:48.781773+00:00,9585719,10.1109/access.2021.3123119,2021,Self-Organized Maps and High-Frequency Image Detail for MRI Image Enhancement,IEEE Access,exclude,0.8,fulltext_screening_round2,,"wrong_intervention_or_index: Proposes a new SOM+KNN super-resolution algorithm trained/evaluated mainly on natural-image benchmarks (Div2k, SET5, SET14, BSDS100, URBAN100) using PSNR/SSIM against other SR methods, with no focus on assessing hallucination, distortion, or diagnostic-fidelity safety of brain MRI reconstruction.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""trained, tested, and evaluated by the Div2k dataset and compared with other traditional and state-of-the-art image enhancement methods on various datasets, such as SET5, SET14, BSDS100, and URBAN100"", ""peak signal-to-noise ratio (PSNR) and structural similarity index (SSIM), to compare image superresolution algorithms""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2021 - Self-Organized Maps and High-Frequency Image Detail for MRI Image Enhancement - IEEEXPLORE 9585719.pdf,
2026-08-07T06:43:48.781773+00:00,38880310,10.1016/j.neuroimage.2024.120684,2024,Discovering the effective connectome of the brain with dynamic Bayesian DAG learning.,NeuroImage,exclude,0.95,fulltext_screening_round2,,"out_of_scope: Paper proposes a Bayesian dynamic DAG causal-discovery method (BDyMA) for extracting the brain's effective connectome from fMRI/DTI data; it is about causal connectivity discovery, not about assessing the safety or fidelity of AI/ML-based MRI image reconstruction.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""we introduce Bayesian Dynamic DAG learning with M-matrices Acyclicity characterization (BDyMA), that addresses both of the mentioned challenges"", ""Understanding the complex mechanisms of the brain can be unraveled by extracting the Dynamic Effective Connectome (DEC).""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2024 - Discovering the effective connectome of the brain with dynamic Bayesian DAG learning. - PMID 38880310.pdf,
2026-08-07T06:43:48.781773+00:00,39173963,10.1016/j.mri.2024.110220,2024,Dynamic contrast enhanced MRI of the head and neck region using a VIBE sequence with Cartesian undersampling and compressed sensing.,Magnetic resonance imaging,exclude,0.9,fulltext_screening_round2,,"wrong_population: Clinical diagnostic-performance study of a classical (non-AI/ML) compressed-sensing Cartesian VIBE sequence for head-and-neck (non-brain) DCE-MRI, assessed with reader Likert scores and SNR/CNR, with no brain-MRI transfer or AI/ML reconstruction-fidelity contribution.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""The aim of the study was to assess the diagnostic value of a volume-interpolated 3D T1-weighted spoiled gradient-echo sequence with variable density Cartesian undersampling and compressed sensing (CS) for head and neck MRI."", ""Three experienced readers independently evaluated image quality and lesion conspicuity on a 5-point Likert scale""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2024 - Dynamic contrast enhanced MRI of the head and neck region using a VIBE sequence with Cartesian undersampling and compres - PMID 39173963.pdf,
2026-08-07T06:43:48.781773+00:00,10614315,10.1109/access.2024.3430968,2024,Improving MRI Resolution: A Cycle Consistent Generative Adversarial Network-Based Approach for 3T to 7T Translation,IEEE Access,exclude,0.75,fulltext_screening_round2,,"wrong_intervention_or_index: Paper develops and benchmarks a CycleGAN model for 3T-to-7T brain MRI translation using standard SSIM/PSNR/NMSE/NMAE image-quality metrics; it is a reconstruction/synthesis method paper, not a contribution to assessing hallucination, distortion, or safety of AI reconstruction.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""we have adopted a cycle consistent generative adversarial network (CycleGAN)-based approach for 3T MRI to 7T MRI translation"", ""structural similarity index measure (SSIM) of 83.80%, peak SNR (PSNR) of 26.25, normalized mean squared error (NMSE) of 0.0088 and normalized mean absolute error (NMAE) of 0.0630""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2024 - Improving MRI Resolution A Cycle Consistent Generative Adversarial Network-Based Approach for 3T to 7T Translation - IEEEXPLORE 10614315.pdf,
2026-08-07T06:43:48.781773+00:00,38016230,10.1016/j.neunet.2023.11.024,2024,Mental image reconstruction from human brain activity: Neural decoding of mental imagery via deep neural network-based Bayesian estimation.,Neural networks : the official journal of the International Neural Network Society,exclude,0.92,fulltext_screening_round2,,"out_of_scope: ""Reconstruction"" here refers to decoding/visualizing mental imagery from fMRI brain-activity patterns via a Bayesian/CLIP framework, not to reconstructing MR images from acquired scanner data; it does not address safety or fidelity evaluation of AI/ML-based MRI image reconstruction.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""Visual images observed by humans can be reconstructed from their brain activity."", ""we extended the previous method to a Bayesian estimation framework and introduced the assistance of semantic information into it.""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2024 - Mental image reconstruction from human brain activity Neural decoding of mental imagery via deep neural network-based Ba - PMID 38016230.pdf,
2026-08-07T06:43:48.781773+00:00,39236561,10.1016/j.cmpb.2024.108399,2024,Myo-regressor Deep Informed Neural NetwOrk (Myo-DINO) for fast MR parameters mapping in neuromuscular disorders.,Computer methods and programs in biomedicine,exclude,0.85,fulltext_screening_round2,,"wrong_population: Physics-informed deep-learning framework for fat-fraction/water-T2/B1 mapping in muscle MRI of neuromuscular-disorder patients; imaging target is skeletal muscle, not brain, with no stated transfer to brain MRI reconstruction fidelity/safety evaluation.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""exclude""}","[""We developed a Physics Informed Neural Network called Myo-Regressor Deep Informed Neural NetwOrk (Myo-DINO) for efficient and explainable Fat Fraction (FF), water-T2 (wT2) and B1 mapping from a cohort of NMDs."", ""Neuromuscular disorders (NMDs) are hereditary degenerative disorders of skeletal muscles""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2024 - Myo-regressor Deep Informed Neural NetwOrk (Myo-DINO) for fast MR parameters mapping in neuromuscular disorders. - PMID 39236561.pdf,
2026-08-07T06:43:48.781773+00:00,40876083,10.1016/j.cmpb.2025.109034,2025,AIBSD: Deep learning approach to address spatial systematic errors in diffusion tensor imaging.,Computer methods and programs in biomedicine,exclude,0.72,fulltext_screening_round2+Thu_adjudication,,"wrong_intervention_or_index: Resolves the intervention_unclear flag toward exclude: AIBSD is a CNN that predicts spatially corrected b-matrices to remove acquisition-physics systematic errors in DTI metric estimation - a calibration/correction method, not an AI/ML anatomical image reconstruction and not a methodology for evaluating reconstruction safety or fidelity. Its validation is routine agreement analysis (Lin's CCC) against the BSD-DTI reference standard, with no evaluation of hallucination, omitted-pathology, or anatomical-distortion failure modes.",,,FALSE,"{""Dat Mai_fulltext_round2"": ""flagged"", ""Thu_adjudicator"": ""exclude""}","[""develop and validate a deep learning-based method, AIBSD, to generate spatially corrected b-matrices for DTI, eliminating systematic errors"", ""Agreement between methods was quantified using Lin's concordance correlation coefficient"", ""AIBSD effectively eliminates spatial systematic errors in DTI by generating corrected b-matrices directly from in vivo data""]",C:/Users/V133280/RMIT University/Thai Pham - StrokeVault/Brain MRI Reconstruction Safety Review - Broad\Full Text Screening\PDF-Missing\2025 - AIBSD Deep learning approach to address spatial systematic errors in diffusion tensor imaging. - PMID 40876083.pdf,
